run_name,condition,path,step,candidate_index,picked,score_total,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,atmospheric_conservation,unfinished,meta_leak,identity_melt_count,affordance_corruption_count,text
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,4,10,0,-0.5922981144311548,0.005887209838219798,0.15313551602305833,0.044444444444444446,0.0,0.0,0.2222222222222222,0.4253764333973843,0.19999999999999998,0.9100000000000001,0.0,0.25,0.4,0.0,0,0,"As the umbrella-bird soars above the platform, a small, mysterious shop materializes, its wooden sign creaking in the gentle breeze, reading ""Curios and Antiques,"" and a diminutive, bespectacled proprietor, his face a map of wrinkles and smiles, emerges, his e"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,4,11,0,-0.4173249376722983,0.000281156730004419,0.010286221829429966,0.03333333333333333,0.0,0.0,0.16666666666666666,0.11429135366033294,0.19999999999999998,0.9100000000000001,0.0,0.0,0.85,0.0,0,0,"As the umbrella-bird soars above the station, it leaves a trail of raindrops, each one containing a miniature, crystal ballerina that twirls and spins, casting a kaleidoscope of colors across the wet pavement, where a small, leather-bound book lies open, its p"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,4,12,0,-1.310504550813221,0.0179303147004553,0.07871653486700213,0.2633333333333333,0.0,1.0,0.06666666666666667,0.43731408259445637,0.19999999999999998,0.9100000000000001,0.5,0.25,0.4,0.0,0,3,"As the umbrella soars above the city, its wings beating in a slow, arhythmic motion, a small, leather-bound book falls from its handle, opening to a page with a poem that reads: ""In twilight, where shadows play, a forgotten melody awakens, and the wind whisper"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,1,1,0.8645256925427574,0.09408485436727798,0.20429542089167876,0.561626035357906,1.0,0.0,0.05813017678952998,0.5674872802546632,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,1,0,"The street performer, half-asleep, scratches behind his ear, and the canary, now a winged creature, perches on his shoulder, its song weaving a gentle spell, as the sleeping performer's eyes flutter open, and he sits up, rubbing the sleep from his eyes, reveal"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,2,0,0.9553837724931022,0.002253137344989108,0.22668759873366026,0.012121212121212123,0.0,0.0,0.06060606060606061,0.6296877742601674,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The street performer, his eyes fluttering open, a look of wonder on his face, gently strokes the canary's feathers, and as he does, the music box, still whirring softly, begins to play a new, discordant tune, causing the umbrella-winged creature to falter and"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,3,0,0.6248621119108564,0.0689913632281197,0.14515443054307112,0.5796296296296297,1.0,0.0,0.14814814814814814,0.4032067515085309,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,1,0,"The street performer, a young woman with a messy bun and a paint-splattered apron, smiles in her sleep, her eyes fluttering open as the canary settles into her shoulder, its tiny beak pecking gently at her ear, and the music box, now a tiny, delicate music box"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,4,0,0.5086535084005281,0.07419179506433672,0.15509279816513763,0.5627886388936967,1.0,0.0,0.06394319446848298,0.43081332823649343,0.19999999999999998,0.9100000000000001,0.0,0.16666666666666666,0.4,0.0,1,0,"The sleeping street performer's eyes flicker open, and he sits up, rubbing his temples as if trying to recall a forgotten memory, his gaze falling upon the canary, now perched on his shoulder, and the umbrella, now a majestic, winged creature, standing triumph"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,5,0,0.7160563779616163,0.0,0.21575361181149433,0.0,0.0,0.0,0.0,0.5993155883652621,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The street performer, entranced by the canary's melodic trill, begins to play a lively, jazzy tune on a battered, brass harmonica, as the umbrella-winged creature, still perched on the performer's shoulder, seems to sway to the rhythm, its metal ribs tapping o"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,6,0,0.7037407447807906,0.0,0.16460464501198446,0.0,0.0,0.0,0.0,0.4572351250332902,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The sleeping street performer, startled awake, rubs the canary off his shoulder, and as he does, a small, leather-bound book drops from his pocket, its pages, yellowed with age, fluttering open to a page filled with handwritten, cursive script, where a poem re"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,7,0,0.4473819772315571,0.03437835173927285,0.07622694398951853,0.55,1.0,0.0,0.0,0.4234830221639918,0.19999999999999998,0.9100000000000001,0.5,0.0,0.4,0.0,1,0,"The street performer, entranced by the canary's lullaby, begins to sway gently, its eyes fluttering open to reveal a pair of piercing green eyes that seem to hold a deep understanding of the world, and as it sits up, the umbrella, now a majestic, winged creatu"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,8,0,0.4120658184733173,0.016095143550300835,0.07387934744400385,0.25,0.0,1.0,0.0,0.4646499839245525,0.05999999999999997,0.9730000000000001,0.5,0.2857142857142857,0.4,0.0,0,1,"The street performer, a young man with a worn, weathered face, stirs awake, his eyes fluttering open to reveal a gaze that is both startled and entranced, as the umbrella-winged creature, now perched on his shoulder, continues to sing a soft, lilting melody th"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,9,0,0.24683287399214288,0.0014704603015719953,0.14272114691728188,0.012121212121212123,0.0,0.0,0.06060606060606061,0.396447630325783,0.19999999999999998,0.9100000000000001,0.0,0.16666666666666666,0.4,0.0,0,0,"The sleeping musician, a young woman with a violin, stirs, and as she sits up, her fingers instinctively reach for the worn, golden strings of her instrument, and as she draws the bow across their worn, polished surface, the music box's melody seems to blend w"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,10,0,0.2710033767032601,0.0016333899867756567,0.13445588305775222,0.014814814814814815,0.0,0.0,0.07407407407407407,0.37348856404931174,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The street performer, his face a map of wrinkles, smiles serenely, his eyes fluttering open to meet the canary's gaze, as the umbrella's wings beat in slow motion, casting a gentle, rhythmic shadow on the wet pavement, and the canary, still perched on the perf"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,11,0,0.037694584130620934,0.0,0.12788631705099596,0.0,0.0,0.0,0.0,0.35523976958609993,0.19999999999999998,0.9100000000000001,0.0,0.16666666666666666,0.4,0.0,0,0,"The street performer, his eyes fluttering open, gazes up at the winged umbrella, and a soft, enigmatic smile spreads across his face as he gently strokes the canary's head, and the umbrella, now a gentle, winged creature, lands softly on the performer's should"
steer_alpha_0p45_c12_tok140.json,steer_alpha_0p45,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p45_c12_tok140.json,5,12,0,-0.4679738438202574,0.0,0.007878125789340747,0.0,0.0,0.0,0.0,0.08753473099267495,0.19999999999999998,0.9100000000000001,0.0,0.0,0.85,0.0,0,0,"The sleeping street performer, his eyes fluttering open, he gazes up at the winged umbrella, and, entranced by its ethereal beauty, he rises from his slumber, and, his fingers, now deft and nimble, begin to dance, his feet moving in perfect synchrony with the"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,1,1,1.2473003056563947,0.004543859889525795,0.41559694111516415,0.013333333333333334,0.0,0.0,0.06666666666666667,0.6926615685252736,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"The umbrella, now dry and brittle, is tied to a lamppost by a faded ribbon, where a small bird has made a nest, and a tiny, leather-bound book lies open, revealing a handwritten poem that reads: ""In the shadow of the city, where rain never falls."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,2,0,0.43847371511693756,0.0788210382816459,0.3844928696665654,0.25,0.0,1.0,0.0,0.7254582446538969,0.05999999999999997,0.9730000000000001,0.0,0.0,0.0,0.0,0,1,"A small, worn-out suitcase, half-hidden behind the umbrella, its worn leather creaks as the wind stirs, revealing a faded, old photograph of a seaside town."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,3,0,0.3281303562243243,0.005998102925809822,0.4388855799373041,0.016666666666666666,0.0,0.0,0.08333333333333333,0.7314759665621735,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"The umbrella's metal ribs, once a vibrant red, now dulled by years of neglect, lies crumpled on a worn bench, its once-white fabric now stained with dirt and tears, a lone pebble, smoothed by time, lies beside it."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,4,0,0.3373350903190373,0.0,0.3621423227608851,0.0,0.0,0.0,0.0,0.6832874014356323,0.05999999999999997,0.9730000000000001,0.0,0.0,0.0,0.0,0,0,"The umbrella, once a vibrant red, now faded and worn, lies discarded among the discarded shoes and crumpled newspapers, its metal ribs slowly rusting, as a young woman with a suitcase and a suitcase-sized suitcase approaches, peering into its worn leather handle, her eyes searching for something."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,5,0,0.13489956399633773,0.0,0.4362461481171159,0.0,0.0,0.0,0.0,0.7270769135285264,0.19999999999999998,0.9100000000000001,0.0,0.125,0.0,0.0,0,0,"The forgotten umbrella leaned against a cracked payphone, its wooden ribs worn smooth, a faded floral pattern peeling like a dying flower, as a rusty old bicycle leans against its side, a child's abandoned lunchbox beside it."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,6,0,0.08335311577205395,0.0,0.36332926829268297,0.0,0.0,0.0,0.0,0.7266585365853659,0.0,1.0,0.0,0.0,0.0,0.0,0,0,"The umbrella stood alone, its metal ribs creaking softly in the gentle morning breeze, as a nearby street performer, a young girl with eyes as bright as the morning dew, slowly knits a tiny, exquisite wooden bird that seems to be about to take flight."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,7,0,-0.6320305091274128,0.18652320480753729,0.41344655343571046,0.5215517241379312,0.9482758620689656,0.0,0.0,0.6890775890595174,0.19999999999999998,0.9100000000000001,0.0,0.25,0.0,0.0,1,0,"The forgotten umbrella, its metal ribs bending and twisting like a mechanical spider, slowly sinks into the dirty, stagnant water of the station's old fountain, where a family of frogs, their iridescent scales glimmering in the reflected light of a nearby streetlamp, watch with cold, unblinking eyes as the umbrella's wooden handle, now a small, gnarled tree, sprouts tiny, green leaves and a single, delicate flower."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,8,0,-0.432511294180281,0.017323573548046575,0.42833011519895375,0.044444444444444446,0.0,0.0,0.2222222222222222,0.7138835253315896,0.19999999999999998,0.9100000000000001,0.0,0.5,0.0,0.0,0,0,"A small, leather-bound book lies open on the platform, its pages fluttering in the wind that stirs the forgotten umbrella, now upright and still, its metal ribs a mesh of rusty, intricate patterns."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,9,0,-0.7954670726904232,0.004715280353537545,0.3679554033107333,0.014814814814814815,0.0,0.0,0.07407407407407407,0.7359108066214666,0.0,1.0,0.0,0.25,0.0,0.0,0,0,"The umbrella lay abandoned, its metal ribs slowly rusting, its canvas torn and frayed, as a small, antique music box, once a gift from a long-forgotten lover, sits beside it, its delicate ballerina twirling to a soft, melancholy waltz."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,10,0,-1.0379489805360036,0.011381467088184645,0.4221148507980569,0.02962962962962963,0.0,0.0,0.14814814814814814,0.7035247513300948,0.19999999999999998,0.9100000000000001,0.0,0.5,0.0,0.0,0,0,"The forgotten umbrella at the station stood beside a discarded harmonica, its metal curves stained with rust, its wooden handle worn smooth by years of touch. A small, leather-bound book, adorned with strange, intricate symbols, lay open on the ground, pages fluttering in the gentle breeze that stirs the debris."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,11,0,-1.4259788525650596,0.0,0.40679909090909094,0.0,0.0,0.0,0.0,0.7675454545454545,0.05999999999999997,0.9211436781609197,0.0,0.25,0.0,0.0,0,0,"The forgotten umbrella, its worn wooden handle leaning against a discarded suitcase, slowly begins to absorb a faint, morning mist."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,1,12,0,-1.5700373241204901,0.0,0.09064059521041617,0.0,0.0,0.0,0.0,0.251779431140045,0.19999999999999998,0.9100000000000001,0.0,0.25,0.0,0.4,0,0,"A small, leather-bound book with a worn, silver nameplate lies open on the platform, next to the forgotten umbrella, its pages fluttering gently in the breeze that stirs through the station, revealing a yellowed, handwritten poem that reads: ""The rain is a poet, the wind is a painter, but I am the canvas."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,1,1,1.0485236953715658,0.15885265892002734,0.4036363636363636,0.4653508771929825,0.8333333333333334,0.0,0.03508771929824561,0.6727272727272727,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.0,0.0,1,0,"The bird, now a curious and sleepy creature, pecks at the poem, its beak tracing the lines of the words, as the umbrella, now dry and fragile, begins to rust, its metal ribs slowly unraveling, like a mechanical flower, its faded ribbon unwinding like a spool of thread, as the lamppost, once a sturdy guardian, slowly sinks into the earth, its iron core exposed, and a small, antique music box, hidden in a crevice, begins to play a soft, melancholic tune."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,2,0,0.7569316115278923,0.2634052298055329,0.40153236250843427,0.8,1.0,1.0,0.0,0.6692206041807238,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,1,2,"The bird, sensing the morning light, pecks at the pages of the book, scattering yellowed papers and revealing a handwritten note, ""For the one who waits, a secret will be revealed."" The lamppost, once a sturdy column, now stands as a fragile, decaying pillar, its metal core exposed, as the umbrella, now a twisted, gnarled branch, grows new, green leaves."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,3,0,0.9464848223538243,0.0684484114921091,0.370762311557789,0.21719452172349946,0.0,0.7857142857142857,0.10382975147464016,0.6179371859296483,0.19999999999999998,0.9100000000000001,0.0,0.16666666666666666,0.0,0.0,0,1,"Beyond the umbrella, a small, antique music box, intricately carved with scenes of city streets and rain, begins to play a melancholic tune, its lid slowly opening and closing, casting a faint, golden light on the nest, the book, and the bird, which looks up, as if listening to the music, while a small, porcelain doll, with a face that resembles the bird's, sits on the edge of the umbrella, watching the scene with an unblinking gaze, its eyes gleaming with a soft, ethereal light."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,4,0,1.0916004276851867,0.0025171674991168354,0.41441172241557656,0.007407407407407408,0.0,0.0,0.037037037037037035,0.6906862040259609,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"A small, makeshift desk, its surface scratched and worn, sits on the floor, surrounded by a scattering of papers, a dusty old globe, and a half-empty bottle of ink, next to the umbrella, now freed from its lamppost, its metal frame now a delicate, lace-like structure, supporting a tiny, porcelain teacup, where a delicate, antique clock ticks away, its gears whirring in perfect synchrony with the ticking of a nearby, antique music box, playing a lullaby that seems to harmonize with the soft hum of the city."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,5,0,0.6026865919804225,0.09102393009494082,0.38433749512290283,0.2602564102564103,0.0,1.0,0.05128205128205128,0.6405624918715047,0.19999999999999998,0.9100000000000001,0.0,0.5,0.0,0.0,0,1,"The bird, now grown, perches on the edge of the book, its feathers a soft, greyish-brown, as the pages of the book slowly begin to turn, revealing a new poem: ""In the shadow of the city, where rain never falls, a forgotten garden blooms, and a tiny, stone fountain weeps tears of dew."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,6,0,0.8890843007796587,0.0,0.35970112713610475,0.0,0.0,0.0,0.0,0.5995018785601746,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"A rainstorm suddenly materializes, bringing with it a deluge of water that pours down, threatening to engulf the umbrella, the bird, and the book, but the bird, seemingly impervious to the deluge, flaps its wings to steady itself, and the book, now floating, begins to transform into a tiny, delicate boat, its pages unfolding like petals, as the umbrella, now free from the lamppost, takes to the air, its brittle frame cracking and shattering, releasing a scattering of tiny, iridescent feathers that flutter towards the stormy sky."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,7,0,0.5595178862986581,0.014954707763163717,0.3823646871263451,0.044444444444444446,0.0,0.0,0.2222222222222222,0.6372744785439085,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,0.0,0.0,0,0,"The train that carries the umbrella, bird, and book continues down the tracks, carrying a conductor who carries a tray of steaming tea and a stack of newspapers, the headlines reading ""Rain Falls in the Mountains"" and ""City Drought."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,8,0,-0.09217261762158002,0.2078629237095363,0.39566141732283466,0.5588888888888889,1.0,0.0,0.04444444444444444,0.6594356955380578,0.19999999999999998,0.9100000000000001,0.0,0.6666666666666666,0.0,0.0,1,0,"The bird, now gone, has left behind a tiny, shimmering scale, which falls onto the pages of the book, where it dissolves into the poem, revealing a new verse: ""In the shadow of the city, where rain never falls, a tiny, forgotten garden blooms, its petals made of paper, its stem of a twisted, metallic spine."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,9,0,0.5325943206278885,0.002753145556155936,0.36755220411032086,0.00913474206692614,0.0,0.0,0.0456737103346307,0.6125870068505348,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"The bird, sensing the approaching morning light, stretches and takes to the sky, its wings beating rapidly as it disappears into the misty dawn, the umbrella, now empty and still, creaks gently in the morning breeze, the leather-bound book falls to the ground, its pages fluttering to a stop at a verse that reads: ""And in the silence, I hear a gentle hush, where the city's secrets whisper my name."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,10,0,0.41337162944092465,0.008059674255397505,0.40544093053066715,0.024242424242424246,0.0,0.0,0.12121212121212122,0.6757348842177786,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"A small, antique music box, its delicate ballerina twirling to a melancholic tune, sits on the edge of the nest, next to a tea set, and a small, dusty typewriter, with a sheet of paper still clenched around a half-written poem that reads: ""In the heart of the city, where music never dies."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,11,0,0.018877035088104677,0.0,0.3346767662713872,0.0,0.0,0.0,0.0,0.6693535325427744,0.0,1.0,0.0,0.0,0.0,0.0,0,0,"A nearby, dusty, old-fashioned mailbox, adorned with intricate carvings, stands upright, its lid slightly ajar, as if inviting the bird to enter, while the book falls to the ground, its pages fluttering wildly, and the umbrella, now free, stands upright, its tip pointing towards the mailbox, where a small, wet flower has begun to bloom."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,2,12,0,-0.32210676952485984,0.044231541913175014,0.20692275138998636,0.2527552400270453,0.0,0.9482758620689656,0.0784313725490196,0.6897425046332879,0.19999999999999998,0.9100000000000001,0.5,0.14285714285714285,0.0,0.0,0,1,"A small, antique music box, its intricate carvings worn and faded, sits on a nearby bench, where a small, porcelain music box ball revolves, playing a soft, melancholic tune, while a delicate, lace-like spider web glistens with dew, casting a silvery glow on the wet pavement, and a piece of paper, partially torn, is caught in the web, bearing a message that reads: ""I long to be a part of something beautiful."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,1,1,0.9555390089309874,0.007902783525799347,0.21684466991522597,0.044444444444444446,0.0,0.0,0.2222222222222222,0.6023463053200722,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"As the music box's melody drifts away into the night, the bird, now fully awake, lifts off from its nest, and with a flutter of its wings, it carries the leather-bound book to a nearby puddle, where the water, a mirror-like sheet of glass, reflects the stars a"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,2,0,0.4283489725121608,0.0760177239526208,0.15507458150251846,0.5796296296296297,1.0,0.0,0.14814814814814814,0.43076272639588464,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.4,0.0,1,0,"The music box, no larger than a child's fist, plays a gentle, lilac-hued melody that seems to harmonize with the bird's soft cooing, as the umbrella's metal ribs, now a tangled, rusting mesh, catches a few scattered raindrops that have reappeared, filling a sm"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,3,0,0.34291766133745144,0.06984141533513981,0.14832143034040887,0.5742424242424243,1.0,0.0,0.12121212121212122,0.41200397316780246,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,1,0,"The music box's melody weaves in and out of the city's din, a gentle, silver thread, as the bird, now fully awake, perches on the umbrella's rusted frame, its feathers ruffled, its eyes blinking sleepily, as the poem, now a fluttering, pages of which have been"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,4,0,0.7038451023978975,0.007811809242899441,0.21725999999999995,0.04384882922619096,0.0,0.0,0.21924414613095478,0.6034999999999999,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"A wispy, ethereal figure, shrouded in a long, tattered coat, emerges from the shadows, eyes fixed on the music box, its face a map of wrinkles and age, its bony fingers, like skeletal fingers, reach for the music box, as the bird, now roused from its slumber"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,5,0,0.3379267493660097,0.03387902012969084,0.15341179935572943,0.26212121212121214,0.0,1.0,0.06060606060606061,0.42614388709924844,0.19999999999999998,0.9100000000000001,0.0,0.125,0.4,0.0,0,2,"The music box, its lid slightly ajar, emits a whisper of steam, which wafts up into the air, carrying the scent of old books and decay, as the bird, now perched on the umbrella's tip, gently closes its eyes, its feathers ruffled by a soft, autumn breeze, and t"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,6,0,0.5478203731689426,0.001559285738617753,0.14261759804430668,0.013333333333333334,0.0,0.0,0.06666666666666667,0.3961599945675186,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The music box, once a delicate, porcelain ballerina twirls to the rhythm of the tune, its golden ballerina, now dusty and still, but its skirt rustling softly, as the lamppost's iron core, now exposed and rusty, slowly begins to seep into the earth, like a vei"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,7,0,0.4028209142324442,0.0033792340269184276,0.13908432732743528,0.02962962962962963,0.0,0.0,0.14814814814814814,0.38634535368732026,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The music box's tune harmonizes with the sound of the city, a symphony of car horns, chatter, and the distant rumble of a subway, as a small, disheveled figure emerges from the crevice, its eyes fixed on the poem, its fingers tracing the lines of the words, wh"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,8,0,0.3902701533541349,0.0033359640314769073,0.13730339763700686,0.02962962962962963,0.0,0.0,0.14814814814814814,0.3813983267694635,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"As the music box's somber melody fills the air, the bird, now completely still, seems to be listening, its head cocked to one side, as the poem's words begin to fade, the ink disappearing into the dry, brittle pages, and the metal ribs of the umbrella start to"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,9,0,0.3399286038021044,0.0017670901778191804,0.14546169146682278,0.014814814814814815,0.0,0.0,0.07407407407407407,0.40406025407450774,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The music box's delicate ballerina twirls to the rhythm of the melancholic tune, her skirt fluttering like a tiny, ivory-painted fan, as the bird, now roused from its sleep, watches with an unblinking gaze, its eyes gleaming with a faint, emerald light, as the"
