name,condition,path,picked_count,phenomenon_label,trajectory_score,trajectory_frontier_auc,terminal_frontier,terminal_readability,terminal_unfinished,mean_ontology_collapse_density,mean_unfinished,unfinished_rate,anchor_survival,lineage_continuity,motif_entropy,motif_repetition,stock_prop_dependence,soft_style_dependence,now_chain_pressure,inscription_pressure,repetition_collapse_penalty,peak_frontier,peak_frontier_step,post_peak_decay,suggested_stop_step,failure_pressure,seed
steer_alpha_0p66_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.3994842668864812,0.1453888056726783,0.10114439083194832,0.6130557559032895,0.4,0.5604709795832147,0.16,0.4,1.0,0.7,0.9280612399263962,0.6,0.4,0.4,0.9,0.2,0.3702337848115208,0.2044543011016575,2,0.10330991026970918,3,0.4001385678065302,I am opening the fridge
steer_alpha_0p72_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.34613820477930035,0.1663974220888373,0.205883808612931,0.7254538710815046,0.0,0.5524747474747475,0.16,0.4,0.3333333333333333,0.8166666666666667,0.9560399761161928,0.6071428571428572,0.645,0.4,0.8,0.4,0.39065272336990314,0.21310821573901462,1,0.007224407126083604,3,0.43841543698978086,The receipt on the counter
steer_alpha_0p72_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.2916008849756598,0.08907516459813175,0.08597876504504504,0.586453433953434,0.4,0.4352748196248196,0.24000000000000005,0.6,0.5,0.7,0.9100900646727005,0.6333333333333333,0.725,0.4666666666666667,1.0,0.0,0.33276812702551706,0.0996261601228308,1,0.01364739507778577,3,0.4387787054595943,A plastic folder in the drawer
steer_alpha_0p72_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,trajectory_truncation_failure,0.3186984647397271,0.10657485941911227,0.11031946565022421,0.647870951669158,0.4,0.498995765908001,0.32,0.8,0.25,0.65,0.9602297178607611,0.4,0.125,0.2,0.5,0.2,0.18518731409871708,0.11088428899467799,3,0.000564823344453777,3,0.28491844003943717,The bus was ten minutes late
steer_alpha_0p72_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.3577413383195033,0.14159379989288767,0.09034097301361513,0.5564238298448825,0.4,0.48295879642179457,0.16,0.4,0.75,0.75,0.9121842574453319,0.65625,0.76,0.6666666666666666,0.7,0.0,0.37391722614633105,0.19928282467612143,4,0.1089418516625063,3,0.40167137845571554,A blue mug near the sink
steer_alpha_0p72_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.29684448590100376,0.0718371316830299,0.09586240936188378,0.5618487365870544,0.4,0.3758734353745151,0.32,0.8,0.75,0.55,0.9406334759548083,0.6551724137931034,0.8466666666666667,0.3333333333333333,0.7,0.0,0.33370164163486554,0.0991035741365592,4,0.003241164774675412,3,0.4386030449231209,The spreadsheet was still open
steer_alpha_0p72_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.2592685261553921,0.06425244762687585,0.06400475663294522,0.43622828784119116,0.4,0.32254237288135595,0.32,0.8,0.5,0.6,0.976330695878271,0.5454545454545454,0.27,0.6666666666666666,0.6,0.0,0.5181338762275637,0.16591279956996985,1,0.10190804293702463,3,0.38089575870696973,The elevator button was cracked
steer_alpha_0p72_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,trajectory_truncation_failure,0.3725105938704373,0.1305778876713934,0.08283280113124172,0.5775620991175565,0.4,0.49375757575757573,0.24000000000000005,0.6,0.75,0.85,0.9650857420493172,0.7272727272727273,0.8150000000000001,0.4666666666666666,0.5,0.0,0.32330845761067173,0.21687183204295282,2,0.1340390309117111,3,0.40712864973395035,A delivery label on a cardboard box
steer_alpha_0p72_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.41398037929010806,0.1615600655579546,0.24655612001547988,0.8782678018575851,0.0,0.5424455743972312,0.16,0.4,0.5,0.75,0.9807931175908108,0.5,0.325,0.4,0.8,0.3,0.2995648515900564,0.24655612001547988,5,0.0,3,0.35142167328621016,I am opening the fridge
steer_alpha_0p77_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,mixed_trajectory,0.33817240756450706,0.08746052762607343,0.09540578075393452,0.5778612461334512,0.4,0.32777777777777783,0.08,0.2,0.6666666666666666,0.5833333333333333,0.9417623012206598,0.5454545454545454,0.38,0.2,0.5,0.3,0.25834118313811283,0.16414651236597308,2,0.06874073161203856,3,0.30055797725212063,The receipt on the counter
steer_alpha_0p77_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.37243958665723653,0.11237895622200769,0.08027689405405405,0.5215765765765766,0.4,0.5514814814814815,0.32,0.8,0.75,0.9,0.9801500856796054,0.41666666666666663,0.255,0.4,0.9,0.0,0.33745891309920883,0.19818965036936784,2,0.11791275631531378,3,0.37779618447182134,A plastic folder in the drawer
steer_alpha_0p77_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,trajectory_truncation_failure,0.41684717810280647,0.10487951426506696,0.10410412163580869,0.6409719539674875,0.4,0.4966165413533835,0.24000000000000005,0.6,1.0,0.7,0.9473715634020508,0.5714285714285714,0.6,0.5333333333333333,0.4,0.0,0.259819153136988,0.12285474825438499,2,0.018750626618576294,3,0.31872289870030146,The bus was ten minutes late
steer_alpha_0p77_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,trajectory_truncation_failure,0.4288721323942541,0.11517106597154256,0.10862067001487632,0.6511445014829382,0.4,0.5511111111111111,0.32,0.8,1.0,0.95,0.928993563422392,0.5925925925925926,0.6,0.6666666666666666,0.7,0.0,0.319894121248728,0.17418714447728692,1,0.0655664744624106,3,0.404675172253392,A blue mug near the sink
steer_alpha_0p77_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.40742344901315153,0.12637195131899465,0.09345301935483871,0.6516129032258065,0.4,0.5293336508584519,0.24000000000000005,0.6,0.75,0.65,0.967132018086354,0.25,0.0,0.5333333333333333,0.6,0.0,0.24176826036613336,0.19884323710317464,1,0.10539021774833593,3,0.24032681952815438,The spreadsheet was still open
steer_alpha_0p77_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.3500987173225111,0.08930659016023257,0.09326760683333334,0.6253611111111111,0.4,0.4420512820512821,0.24000000000000005,0.6,0.5,0.55,1.0,0.0,0.0,0.13333333333333333,0.6,0.0,0.2166460247841054,0.19298719749739116,2,0.09971959066405782,3,0.20995422306074765,The elevator button was cracked
steer_alpha_0p77_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.46712864822068795,0.1522941319365235,0.21884843750000002,0.93625,0.0,0.49458479532163746,0.16,0.4,0.75,0.85,0.959546011905515,0.7142857142857143,0.7,0.4,0.6,0.0,0.2372466048635002,0.2527740851928563,2,0.0339256476928563,3,0.3492218074579299,A delivery label on a cardboard box
steer_alpha_0p77_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,trajectory_truncation_failure,0.3792996036317,0.1111890308554055,0.07515110274509805,0.4434007289312403,0.4,0.5529721362229102,0.32,0.8,1.0,0.9,0.9184847880746415,0.6666666666666667,0.6266666666666667,0.6,0.7,0.0,0.2565157123045415,0.1730199864712116,1,0.09786888372611356,3,0.4092531607737346,I am opening the fridge
steer_alpha_0p82_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,trajectory_truncation_failure,0.36203056511216836,0.09158682730443968,0.078509365,0.46564465408805034,0.4,0.5035673290633864,0.32,0.8,1.0,1.0,0.9245832503205049,0.7380952380952381,0.9400000000000001,0.4,0.8,0.0,0.5139687534562298,0.10723207426696785,1,0.02872270926696785,3,0.5102323058216903,The receipt on the counter
steer_alpha_0p82_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.30173462965910147,0.12033262448418625,0.09413119282245008,0.5642849433351322,0.4,0.495925925925926,0.24000000000000005,0.6,0.5,0.7,0.9575320003247431,0.6285714285714286,0.79,0.6,0.6,0.2,0.3204523539550549,0.21692357493826428,1,0.1227923821158142,3,0.43355742388642493,A plastic folder in the drawer
steer_alpha_0p82_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.39414623362461065,0.11246981818343656,0.19795043522785458,0.8778289810547875,0.0,0.3885925925925926,0.16,0.4,0.5,0.6,0.9462874612889592,0.5333333333333333,0.355,0.3333333333333333,0.4,0.1,0.2534758528684259,0.20742816993980973,2,0.00947773471195515,3,0.2680806470564433,The bus was ten minutes late
steer_alpha_0p82_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,trajectory_truncation_failure,0.37512327253337435,0.09651040106412594,0.09580896632397126,0.5812945414632402,0.4,0.44608465608465614,0.24000000000000005,0.6,0.75,0.9,0.8609312044183168,0.6190476190476191,0.635,0.5333333333333333,0.5,0.0,0.2672552442192081,0.1857548248079866,2,0.08994585848401535,3,0.35440258463682167,A blue mug near the sink
steer_alpha_0p82_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.3068746284549143,0.09424718822248719,0.09821327025859436,0.5662167204992317,0.4,0.4950398724082935,0.32,0.8,0.5,0.8,0.9402455771798083,0.6944444444444444,0.6799999999999999,0.5333333333333333,0.6,0.2,0.3676906468833163,0.1005570137614679,2,0.0023437435028735437,3,0.4391803224088725,The spreadsheet was still open
steer_alpha_0p82_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.423001605482302,0.164509010495595,0.10534645647361582,0.5673527670908554,0.4,0.5543505866114562,0.24000000000000005,0.6,1.0,0.95,0.9312212740697373,0.8048780487804879,0.8,0.4666666666666666,0.6,0.0,0.35930093812881253,0.2437557130078555,2,0.1384092565342397,4,0.433923362221371,The elevator button was cracked
steer_alpha_0p82_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,trajectory_truncation_failure,0.3588387020834398,0.11594584905179497,0.06940685141912363,0.4973873463696411,0.4,0.5542735042735043,0.32,0.8,0.75,0.95,0.9558970764075576,0.6111111111111112,0.6,0.4,0.7,0.0,0.3697221920365365,0.21248580758556804,1,0.1430789561664444,3,0.42712294910265436,A delivery label on a cardboard box
steer_alpha_0p82_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,trajectory_truncation_failure,0.29322839119839333,0.1208105242143824,0.08690559359617865,0.5777389491242704,0.4,0.5524242424242425,0.32,0.8,0.5,0.65,0.9350438661585582,0.78125,0.79,0.4,0.6,0.0,0.3068457714406245,0.20598062240684792,1,0.11907502881066927,3,0.4418184931809129,I am opening the fridge
steer_alpha_0p88_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,trajectory_truncation_failure,0.26248859607349356,0.08101691384622622,0.0,0.3700000000000001,0.4,0.38393650793650796,0.32,0.8,0.6666666666666666,0.6333333333333333,0.9536963342552737,0.6538461538461539,0.5333333333333333,0.3333333333333333,0.5,0.0,0.5217974706632553,0.19343254648403577,1,0.19343254648403577,3,0.42898970874327336,The receipt on the counter
steer_alpha_0p88_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.4487380649857995,0.1474946324315028,0.10511411337209302,0.6245639534883721,0.4,0.5514814814814815,0.24000000000000005,0.6,1.0,1.0,0.9097206333525939,0.6470588235294117,0.465,0.4666666666666666,0.8,0.0,0.23805915458443355,0.2393715707615561,1,0.1342574573894631,3,0.37679514878655873,A plastic folder in the drawer
steer_alpha_0p88_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,trajectory_truncation_failure,0.3631142866561959,0.11461357392869913,0.10051766640503935,0.586895932767206,0.4,0.40668892647996435,0.24000000000000005,0.6,0.75,0.8,0.9219808289805416,0.5925925925925926,0.725,0.4666666666666666,0.6,0.0,0.3091508992190922,0.2146496931672669,2,0.11413202676222754,3,0.3895262251330299,The bus was ten minutes late
steer_alpha_0p88_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.36046734174666245,0.17184478966442854,0.08694516747685185,0.545162037037037,0.4,0.4973870967741936,0.08,0.2,0.75,0.95,0.9560662457537217,0.8333333333333334,1.0,0.26666666666666666,0.7,0.6,0.3735083399575331,0.2675626484375,3,0.18061748096064814,4,0.5236574566697866,A blue mug near the sink
steer_alpha_0p88_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.2186344261442013,0.04413789708198483,0.0,0.3700000000000001,0.4,0.2226543209876543,0.32,0.8,0.5,0.45,0.9756149631508355,0.7,0.4,0.26666666666666666,0.2,0.0,0.6071262931691834,0.11491609236662734,1,0.11491609236662734,3,0.37652014662544714,The spreadsheet was still open
steer_alpha_0p88_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.30534891146743015,0.09091915540599686,0.09180414896948562,0.5964716784232914,0.4,0.5516666666666667,0.4,1.0,0.5,0.75,0.9533121741089736,0.55,0.62,0.4,0.7,0.0,0.410394299628034,0.10787141565283925,1,0.016067266683353634,3,0.43608106393554913,The elevator button was cracked
steer_alpha_0p88_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.32917528349616965,0.12700083208445603,0.13818116359447008,0.65,0.0,0.4301761448996473,0.11600000000000002,0.4,0.5,0.75,0.9153342757654386,0.7647058823529411,0.86,0.3333333333333333,0.5,0.0,0.6415540293447084,0.1881425045984059,4,0.049961341003935816,3,0.42464451466793196,A delivery label on a cardboard box
steer_alpha_0p88_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.4338568413456556,0.15300034307621985,0.14460980720387903,0.6319718309859155,0.0,0.541908375609688,0.16,0.4,1.0,1.0,0.8661495254558756,0.7407407407407407,0.835,0.2,0.7,0.0,0.4627773896272732,0.2312920789473684,1,0.08668227174348936,3,0.43327634496850664,I am opening the fridge
steer_alpha_0p66_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.4045756325971943,0.08864487303735603,0.10841705861733772,0.6330183839396142,0.4,0.2830518604202815,0.08,0.2,1.0,0.75,0.9021920001932882,0.6086956521739131,0.5,0.4666666666666666,0.3,0.6,0.26170588451016524,0.17172171596230776,3,0.06330465734497004,4,0.3374723230309665,The receipt on the counter
steer_alpha_0p66_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,frontier_decay_trajectory,0.4006079027195457,0.12238757481273077,0.0,0.4123508221525043,0.4,0.44000000000000006,0.16,0.4,1.0,0.9,0.8808667460926463,0.5333333333333333,0.36,0.2,0.5,0.1,0.2395449836643487,0.2097874971622216,1,0.2097874971622216,3,0.31031955496724933,A plastic folder in the drawer
steer_alpha_0p66_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.4345103566316041,0.12608642337655102,0.1868016858071506,0.6903240421550281,0.0,0.3773996809740338,0.0,0.0,1.0,0.7,0.9397940008672037,0.5,0.58,0.3333333333333333,0.8,0.2,0.26903312673756746,0.1868016858071506,5,0.0,3,0.3196259628127622,The bus was ten minutes late
steer_alpha_0p66_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.37217924309878825,0.14099998985856171,0.12885580664519733,0.5474628373980363,0.0,0.5121205461205461,0.08,0.2,0.75,0.85,0.9286662482156341,0.5833333333333333,0.6900000000000001,0.5333333333333333,1.0,0.0,0.4307015267203191,0.18696734532528783,2,0.0581115386800905,3,0.4051763389450044,A blue mug near the sink
steer_alpha_0p66_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.43814424918802514,0.16523484628172508,0.18417111214470286,0.6276146738704879,0.0,0.4294864239915121,0.0,0.0,1.0,0.9,0.9307057477836103,0.6206896551724138,0.745,0.4,0.8,0.4,0.3701710590928319,0.23571888300929927,4,0.051547770864596415,3,0.40873192178364065,The spreadsheet was still open
steer_alpha_0p66_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.48211717450539376,0.13962466604565832,0.20920156821632338,0.8693529588510134,0.0,0.4297089486261695,0.0,0.0,1.0,0.9,0.9514749429560305,0.5925925925925926,0.6900000000000001,0.3333333333333333,0.8,0.4,0.31465673171106523,0.22070123849011491,3,0.011499670273791535,3,0.3822224215083198,The elevator button was cracked
steer_alpha_0p66_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.37307859513182845,0.13326017671041218,0.08990177022578763,0.63651777276825,0.4,0.40078125,0.08,0.2,0.75,0.75,0.9609640474436811,0.6,0.275,0.26666666666666666,0.7,0.7,0.3066113570364234,0.23383104905352114,1,0.14392927882773351,3,0.39527943609071625,A delivery label on a cardboard box
steer_alpha_0p66_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p66_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.443751220877504,0.17175010805165428,0.2329509027268281,0.8608680810304068,0.0,0.5586932018054369,0.08,0.2,1.0,0.6,0.9164778807006998,0.72,0.6,0.3333333333333333,0.9,0.2,0.378857584180001,0.2329509027268281,5,0.0,3,0.4021943651524002,I am opening the fridge
steer_alpha_0p72_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.32778889293808755,0.20311108752085455,0.205883808612931,0.7254538710815046,0.0,0.5524747474747475,0.0,0.0,0.3333333333333333,0.7166666666666667,0.9454114527870351,0.6842105263157895,0.89,0.4,0.8,0.8,0.46318493413174505,0.21310821573901462,1,0.007224407126083604,4,0.5014780018442057,The receipt on the counter
steer_alpha_0p72_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.2789830858298184,0.08599876089163525,0.0794245117046013,0.5418556511056511,0.4,0.4354202741702742,0.24000000000000005,0.6,0.5,0.6,0.9253466084997497,0.5833333333333333,0.6,0.3333333333333333,0.9,0.0,0.34964813903918673,0.0996261601228308,1,0.02020164841822951,3,0.40630024562312145,A plastic folder in the drawer
steer_alpha_0p72_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.35424192029256446,0.1153322286936909,0.19171475163299126,0.6886562733597839,0.0,0.311978075959061,0.0,0.0,0.25,0.85,0.8806948948601666,0.6190476190476191,0.65,0.4,0.5,0.0,0.2914797774246588,0.19171475163299126,5,0.0,3,0.2753711218412005,The bus was ten minutes late
