id,kind,run_name,condition,path,step,candidate_index,picked,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,repair_pressure,unfinished,meta_leak,score_total,human_score,human_notes,text
steer_alpha_0p45_c12_tok140__pareto_best_s1_c1_41,picked,steer_alpha_0p45_c12_tok140__pareto_best.json,steer_alpha_0p45__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p45_c12_tok140__pareto_best.json,1,1,1,0.16644826555328912,0.36906489036206014,0.55,1.0,0.0,0.0,0.7381297807241203,0.0,0.0,0.0,0.0,-0.19535539344824904,,,"The umbrella, now a makeshift shelter for a family of pigeons, its faded purple fabric billowing like a tiny, tattered parachute, as a young girl, her eyes shining with wonder, gently strokes the soft, grey feathers that now shelter her two small children."
steer_alpha_0p45_c12_tok140__pareto_best_s2_c1_42,picked+top_frontier,steer_alpha_0p45_c12_tok140__pareto_best.json,steer_alpha_0p45__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p45_c12_tok140__pareto_best.json,2,1,1,0.20542353832142757,0.39481053422998197,0.5717683101891916,1.0,0.0,0.10884155094595804,0.65801755704997,0.19999999999999998,0.0,0.0,0.0,1.1011248368039739,,,"The music box's gentle tune seems to awaken a small, antique birdcage, which slowly opens, and a lone canary, its feathers a soft, pale blue, steps out, and perches on the suitcase, its eyes fixed on the umbrella, as if in recognition, while the canary's song becomes a gentle harmony to the umbrella's soft, mournful sighs."
steer_alpha_0p45_c12_tok140__pareto_best_s3_c1_43,picked+top_frontier,steer_alpha_0p45_c12_tok140__pareto_best.json,steer_alpha_0p45__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p45_c12_tok140__pareto_best.json,3,1,1,0.2438979541168596,0.3881543027130619,0.7264197530864198,1.0,0.6790123456790124,0.03333333333333333,0.6469238378551032,0.19999999999999998,0.0,0.0,0.0,0.9720373984839166,,,"The canary, now the umbrella, begins to stir, its metal ribs unfolding like a lotus, and the ballerinas, once frozen in time, now dance in slow motion, their tutus and tiaras tangled in a mess of metal and silk, as the umbrella, now a living, breathing creature, stands upright, its handle transformed into a delicate, slender neck, and its canopy a vibrant, iridescent wing, it spreads its newly formed wings and takes to the sky, the canary still perched on its back, singing a soft, lilting melody that harmonizes with the music box's mournful sighs."
steer_alpha_0p45_c12_tok140__pareto_best_s4_c1_44,picked,steer_alpha_0p45_c12_tok140__pareto_best.json,steer_alpha_0p45__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p45_c12_tok140__pareto_best.json,4,1,1,0.06392952525876265,0.13674764761232652,0.55,1.0,0.0,0.0,0.37985457670090705,0.19999999999999998,0.0,0.4,0.0,0.6168204551171459,,,"As the umbrella, now a winged creature, soars above the station, its metal ribs glistening with a fine, rain-like mist, it deposits the canary gently onto the shoulder of a sleeping street performer, who, sensing the soft vibrations of the canary's song, opens"
steer_alpha_0p45_c12_tok140__pareto_best_s5_c1_45,picked,steer_alpha_0p45_c12_tok140__pareto_best.json,steer_alpha_0p45__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p45_c12_tok140__pareto_best.json,5,1,1,0.09408485436727798,0.20429542089167876,0.561626035357906,1.0,0.0,0.05813017678952998,0.5674872802546632,0.19999999999999998,0.0,0.4,0.0,0.8645256925427574,,,"The street performer, half-asleep, scratches behind his ear, and the canary, now a winged creature, perches on his shoulder, its song weaving a gentle spell, as the sleeping performer's eyes flutter open, and he sits up, rubbing the sleep from his eyes, reveal"
steer_alpha_0p6_c12_tok140__banded-frontier_best_s1_c1_46,picked,steer_alpha_0p6_c12_tok140__banded-frontier_best.json,steer_alpha_0p6__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__banded-frontier_best.json,1,1,1,0.18652320480753729,0.41344655343571046,0.5215517241379312,0.9482758620689656,0.0,0.0,0.6890775890595174,0.19999999999999998,0.0,0.0,0.0,-0.6320305091274128,,,"The forgotten umbrella, its metal ribs bending and twisting like a mechanical spider, slowly sinks into the dirty, stagnant water of the station's old fountain, where a family of frogs, their iridescent scales glimmering in the reflected light of a nearby streetlamp, watch with cold, unblinking eyes as the umbrella's wooden handle, now a small, gnarled tree, sprouts tiny, green leaves and a single, delicate flower."
steer_alpha_0p6_c12_tok140__banded-frontier_best_s2_c1_47,picked,steer_alpha_0p6_c12_tok140__banded-frontier_best.json,steer_alpha_0p6__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__banded-frontier_best.json,2,1,1,0.2078629237095363,0.39566141732283466,0.5588888888888889,1.0,0.0,0.04444444444444444,0.6594356955380578,0.19999999999999998,0.0,0.0,0.0,-0.09217261762158002,,,"The bird, now gone, has left behind a tiny, shimmering scale, which falls onto the pages of the book, where it dissolves into the poem, revealing a new verse: ""In the shadow of the city, where rain never falls, a tiny, forgotten garden blooms, its petals made of paper, its stem of a twisted, metallic spine."""
steer_alpha_0p6_c12_tok140__banded-frontier_best_s3_c1_48,picked,steer_alpha_0p6_c12_tok140__banded-frontier_best.json,steer_alpha_0p6__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__banded-frontier_best.json,3,1,1,0.0760177239526208,0.15507458150251846,0.5796296296296297,1.0,0.0,0.14814814814814814,0.43076272639588464,0.19999999999999998,0.0,0.4,0.0,0.4283489725121608,,,"The music box, no larger than a child's fist, plays a gentle, lilac-hued melody that seems to harmonize with the bird's soft cooing, as the umbrella's metal ribs, now a tangled, rusting mesh, catches a few scattered raindrops that have reappeared, filling a sm"
steer_alpha_0p6_c12_tok140__banded-frontier_best_s4_c1_49,picked+top_frontier,steer_alpha_0p6_c12_tok140__banded-frontier_best.json,steer_alpha_0p6__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__banded-frontier_best.json,4,1,1,0.22542654962721342,0.4998371388630009,0.55,1.0,0.0,0.0,0.8330618981050015,0.19999999999999998,0.0,0.0,0.0,1.1194882279942455,,,"The puddle, now a tiny, spherical mirror, reflects the stars, and the bird, with the book clutched in its beak, alights upon a nearby toadstool, where a small, leather-bound tome, identical to the one in the puddle, lies open, revealing a poem that reads: ""In the stillness of the night, where stars never twinkle."
steer_alpha_0p6_c12_tok140__banded-frontier_best_s5_c1_50,picked,steer_alpha_0p6_c12_tok140__banded-frontier_best.json,steer_alpha_0p6__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__banded-frontier_best.json,5,1,1,0.08211224447850884,0.3817559971528307,0.25606060606060604,0.0,1.0,0.030303030303030304,0.6362599952547179,0.19999999999999998,0.0,0.0,0.0,0.842106518198743,,,"The toadstool, now awake, slowly begins to glow with a soft, ethereal light, as if the book within it has ignited, its pages fluttering softly, releasing tiny, delicate wings, which detach and take to the air, forming a miniature, iridescent fog that swirls around the toadstool, while the bird, now perched on the lamppost, watches with interest, its beak tapping out a staccato rhythm on the metal, as the music box, now silent, its melody replaced by the soft, melancholic hum of a nearby, long-abandoned street organ, plays a slow, mournful tune."
steer_alpha_0p6_c12_tok140__banded-frontier_best_s2_c5_51,top_frontier,steer_alpha_0p6_c12_tok140__banded-frontier_best.json,steer_alpha_0p6__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__banded-frontier_best.json,2,5,0,0.2634052298055329,0.40153236250843427,0.8,1.0,1.0,0.0,0.6692206041807238,0.19999999999999998,0.0,0.0,0.0,0.7569316115278923,,,"The bird, sensing the morning light, pecks at the pages of the book, scattering yellowed papers and revealing a handwritten note, ""For the one who waits, a secret will be revealed."" The lamppost, once a sturdy column, now stands as a fragile, decaying pillar, its metal core exposed, as the umbrella, now a twisted, gnarled branch, grows new, green leaves."
steer_alpha_0p6_c12_tok140__depaysement_best_s1_c1_52,picked,steer_alpha_0p6_c12_tok140__depaysement_best.json,steer_alpha_0p6__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__depaysement_best.json,1,1,1,0.004543859889525795,0.41559694111516415,0.013333333333333334,0.0,0.0,0.06666666666666667,0.6926615685252736,0.19999999999999998,0.0,0.0,0.0,1.2473003056563947,,,"The umbrella, now dry and brittle, is tied to a lamppost by a faded ribbon, where a small bird has made a nest, and a tiny, leather-bound book lies open, revealing a handwritten poem that reads: ""In the shadow of the city, where rain never falls."""
steer_alpha_0p6_c12_tok140__depaysement_best_s2_c1_53,picked,steer_alpha_0p6_c12_tok140__depaysement_best.json,steer_alpha_0p6__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__depaysement_best.json,2,1,1,0.0025171674991168354,0.41441172241557656,0.007407407407407408,0.0,0.0,0.037037037037037035,0.6906862040259609,0.19999999999999998,0.0,0.0,0.0,1.0916004276851867,,,"A small, makeshift desk, its surface scratched and worn, sits on the floor, surrounded by a scattering of papers, a dusty old globe, and a half-empty bottle of ink, next to the umbrella, now freed from its lamppost, its metal frame now a delicate, lace-like structure, supporting a tiny, porcelain teacup, where a delicate, antique clock ticks away, its gears whirring in perfect synchrony with the ticking of a nearby, antique music box, playing a lullaby that seems to harmonize with the soft hum of the city."
steer_alpha_0p6_c12_tok140__depaysement_best_s3_c1_54,picked,steer_alpha_0p6_c12_tok140__depaysement_best.json,steer_alpha_0p6__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__depaysement_best.json,3,1,1,0.007902783525799347,0.21684466991522597,0.044444444444444446,0.0,0.0,0.2222222222222222,0.6023463053200722,0.19999999999999998,0.0,0.4,0.0,0.9555390089309874,,,"As the music box's melody drifts away into the night, the bird, now fully awake, lifts off from its nest, and with a flutter of its wings, it carries the leather-bound book to a nearby puddle, where the water, a mirror-like sheet of glass, reflects the stars a"
steer_alpha_0p6_c12_tok140__depaysement_best_s4_c1_55,picked,steer_alpha_0p6_c12_tok140__depaysement_best.json,steer_alpha_0p6__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__depaysement_best.json,4,1,1,0.0,0.21635120351516451,0.0,0.0,0.0,0.0,0.6009755653199015,0.19999999999999998,0.0,0.4,0.0,1.1565216305070711,,,"The bird, now perched on a raindrop, the book floats on the surface, a miniature boat, as the puddle, a tiny, dark universe, contains a miniature, glowing, crystal-like orb, which begins to pulse with a soft, ethereal light, casting ripples across the water, a"
steer_alpha_0p6_c12_tok140__depaysement_best_s5_c1_56,picked,steer_alpha_0p6_c12_tok140__depaysement_best.json,steer_alpha_0p6__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__depaysement_best.json,5,1,1,0.010804951592729038,0.5270151642568428,0.024242424242424246,0.0,0.0,0.12121212121212122,0.8783586070947381,0.19999999999999998,0.0,0.0,0.0,1.3418129733805253,,,"As the bird, now perched on the toadstool, gently drops the book, it lands with a soft thud, and the pages, like delicate, translucent wings, unfold, revealing a poem that reads: ""In the silence of the night, where stars never sleep."
steer_alpha_0p6_c12_tok140__depaysement_best_s2_c5_57,top_frontier,steer_alpha_0p6_c12_tok140__depaysement_best.json,steer_alpha_0p6__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__depaysement_best.json,2,5,0,0.2634052298055329,0.40153236250843427,0.8,1.0,1.0,0.0,0.6692206041807238,0.19999999999999998,0.0,0.0,0.0,0.7569316115278923,,,"The bird, sensing the morning light, pecks at the pages of the book, scattering yellowed papers and revealing a handwritten note, ""For the one who waits, a secret will be revealed."" The lamppost, once a sturdy column, now stands as a fragile, decaying pillar, its metal core exposed, as the umbrella, now a twisted, gnarled branch, grows new, green leaves."
steer_alpha_0p6_c12_tok140__depaysement_best_s4_c2_58,top_frontier,steer_alpha_0p6_c12_tok140__depaysement_best.json,steer_alpha_0p6__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__depaysement_best.json,4,2,0,0.22542654962721342,0.4998371388630009,0.55,1.0,0.0,0.0,0.8330618981050015,0.19999999999999998,0.0,0.0,0.0,1.1194882279942455,,,"The puddle, now a tiny, spherical mirror, reflects the stars, and the bird, with the book clutched in its beak, alights upon a nearby toadstool, where a small, leather-bound tome, identical to the one in the puddle, lies open, revealing a poem that reads: ""In the stillness of the night, where stars never twinkle."
steer_alpha_0p6_c12_tok140__frontier_best_s1_c1_59,picked,steer_alpha_0p6_c12_tok140__frontier_best.json,steer_alpha_0p6__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__frontier_best.json,1,1,1,0.18652320480753729,0.41344655343571046,0.5215517241379312,0.9482758620689656,0.0,0.0,0.6890775890595174,0.19999999999999998,0.0,0.0,0.0,-0.6320305091274128,,,"The forgotten umbrella, its metal ribs bending and twisting like a mechanical spider, slowly sinks into the dirty, stagnant water of the station's old fountain, where a family of frogs, their iridescent scales glimmering in the reflected light of a nearby streetlamp, watch with cold, unblinking eyes as the umbrella's wooden handle, now a small, gnarled tree, sprouts tiny, green leaves and a single, delicate flower."
steer_alpha_0p6_c12_tok140__frontier_best_s2_c1_60,picked+top_frontier,steer_alpha_0p6_c12_tok140__frontier_best.json,steer_alpha_0p6__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__frontier_best.json,2,1,1,0.2634052298055329,0.40153236250843427,0.8,1.0,1.0,0.0,0.6692206041807238,0.19999999999999998,0.0,0.0,0.0,0.7569316115278923,,,"The bird, sensing the morning light, pecks at the pages of the book, scattering yellowed papers and revealing a handwritten note, ""For the one who waits, a secret will be revealed."" The lamppost, once a sturdy column, now stands as a fragile, decaying pillar, its metal core exposed, as the umbrella, now a twisted, gnarled branch, grows new, green leaves."
steer_alpha_0p6_c12_tok140__frontier_best_s3_c1_61,picked,steer_alpha_0p6_c12_tok140__frontier_best.json,steer_alpha_0p6__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__frontier_best.json,3,1,1,0.0760177239526208,0.15507458150251846,0.5796296296296297,1.0,0.0,0.14814814814814814,0.43076272639588464,0.19999999999999998,0.0,0.4,0.0,0.4283489725121608,,,"The music box, no larger than a child's fist, plays a gentle, lilac-hued melody that seems to harmonize with the bird's soft cooing, as the umbrella's metal ribs, now a tangled, rusting mesh, catches a few scattered raindrops that have reappeared, filling a sm"
steer_alpha_0p6_c12_tok140__frontier_best_s4_c1_62,picked+top_frontier,steer_alpha_0p6_c12_tok140__frontier_best.json,steer_alpha_0p6__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__frontier_best.json,4,1,1,0.22542654962721342,0.4998371388630009,0.55,1.0,0.0,0.0,0.8330618981050015,0.19999999999999998,0.0,0.0,0.0,1.1194882279942455,,,"The puddle, now a tiny, spherical mirror, reflects the stars, and the bird, with the book clutched in its beak, alights upon a nearby toadstool, where a small, leather-bound tome, identical to the one in the puddle, lies open, revealing a poem that reads: ""In the stillness of the night, where stars never twinkle."
steer_alpha_0p6_c12_tok140__frontier_best_s5_c1_63,picked,steer_alpha_0p6_c12_tok140__frontier_best.json,steer_alpha_0p6__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__frontier_best.json,5,1,1,0.22010017152228692,0.4037445822367281,0.6470588235294118,0.8088235294117647,0.8088235294117647,0.0,0.6729076370612135,0.19999999999999998,0.0,0.0,0.0,0.8735940363224326,,,"The toadstool, now a miniature, ornate stage, supports a tiny, diminutive theater, where a lone, spectral actor, dressed in a tattered top hat and coat, rehearses a monologue, its voice a soft, mournful whisper, as the stars above, like diamonds scattered upon black velvet, twinkle in time with the actor's melancholic performance, and the leather-bound book, now open, reveals a new poem, its words a gentle, lullaby-like incantation, ""In the hush of dawn, where morning never breaks."""
steer_alpha_0p6_c12_tok140__hybrid_best_s1_c1_64,picked,steer_alpha_0p6_c12_tok140__hybrid_best.json,steer_alpha_0p6__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__hybrid_best.json,1,1,1,0.004543859889525795,0.41559694111516415,0.013333333333333334,0.0,0.0,0.06666666666666667,0.6926615685252736,0.19999999999999998,0.0,0.0,0.0,1.2473003056563947,,,"The umbrella, now dry and brittle, is tied to a lamppost by a faded ribbon, where a small bird has made a nest, and a tiny, leather-bound book lies open, revealing a handwritten poem that reads: ""In the shadow of the city, where rain never falls."""
steer_alpha_0p6_c12_tok140__hybrid_best_s2_c1_65,picked,steer_alpha_0p6_c12_tok140__hybrid_best.json,steer_alpha_0p6__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__hybrid_best.json,2,1,1,0.15885265892002734,0.4036363636363636,0.4653508771929825,0.8333333333333334,0.0,0.03508771929824561,0.6727272727272727,0.19999999999999998,0.0,0.0,0.0,1.0485236953715658,,,"The bird, now a curious and sleepy creature, pecks at the poem, its beak tracing the lines of the words, as the umbrella, now dry and fragile, begins to rust, its metal ribs slowly unraveling, like a mechanical flower, its faded ribbon unwinding like a spool of thread, as the lamppost, once a sturdy guardian, slowly sinks into the earth, its iron core exposed, and a small, antique music box, hidden in a crevice, begins to play a soft, melancholic tune."
steer_alpha_0p6_c12_tok140__hybrid_best_s3_c1_66,picked,steer_alpha_0p6_c12_tok140__hybrid_best.json,steer_alpha_0p6__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__hybrid_best.json,3,1,1,0.007902783525799347,0.21684466991522597,0.044444444444444446,0.0,0.0,0.2222222222222222,0.6023463053200722,0.19999999999999998,0.0,0.4,0.0,0.9555390089309874,,,"As the music box's melody drifts away into the night, the bird, now fully awake, lifts off from its nest, and with a flutter of its wings, it carries the leather-bound book to a nearby puddle, where the water, a mirror-like sheet of glass, reflects the stars a"
steer_alpha_0p6_c12_tok140__hybrid_best_s4_c1_67,picked+top_frontier,steer_alpha_0p6_c12_tok140__hybrid_best.json,steer_alpha_0p6__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__hybrid_best.json,4,1,1,0.22542654962721342,0.4998371388630009,0.55,1.0,0.0,0.0,0.8330618981050015,0.19999999999999998,0.0,0.0,0.0,1.1194882279942455,,,"The puddle, now a tiny, spherical mirror, reflects the stars, and the bird, with the book clutched in its beak, alights upon a nearby toadstool, where a small, leather-bound tome, identical to the one in the puddle, lies open, revealing a poem that reads: ""In the stillness of the night, where stars never twinkle."
steer_alpha_0p6_c12_tok140__hybrid_best_s5_c1_68,picked,steer_alpha_0p6_c12_tok140__hybrid_best.json,steer_alpha_0p6__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__hybrid_best.json,5,1,1,0.22010017152228692,0.4037445822367281,0.6470588235294118,0.8088235294117647,0.8088235294117647,0.0,0.6729076370612135,0.19999999999999998,0.0,0.0,0.0,0.8735940363224326,,,"The toadstool, now a miniature, ornate stage, supports a tiny, diminutive theater, where a lone, spectral actor, dressed in a tattered top hat and coat, rehearses a monologue, its voice a soft, mournful whisper, as the stars above, like diamonds scattered upon black velvet, twinkle in time with the actor's melancholic performance, and the leather-bound book, now open, reveals a new poem, its words a gentle, lullaby-like incantation, ""In the hush of dawn, where morning never breaks."""
steer_alpha_0p6_c12_tok140__hybrid_best_s2_c2_69,top_frontier,steer_alpha_0p6_c12_tok140__hybrid_best.json,steer_alpha_0p6__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__hybrid_best.json,2,2,0,0.2634052298055329,0.40153236250843427,0.8,1.0,1.0,0.0,0.6692206041807238,0.19999999999999998,0.0,0.0,0.0,0.7569316115278923,,,"The bird, sensing the morning light, pecks at the pages of the book, scattering yellowed papers and revealing a handwritten note, ""For the one who waits, a secret will be revealed."" The lamppost, once a sturdy column, now stands as a fragile, decaying pillar, its metal core exposed, as the umbrella, now a twisted, gnarled branch, grows new, green leaves."
steer_alpha_0p6_c12_tok140__pareto_best_s1_c1_70,picked,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,1,1,1,0.0788210382816459,0.3844928696665654,0.25,0.0,1.0,0.0,0.7254582446538969,0.05999999999999997,0.0,0.0,0.0,0.43847371511693756,,,"A small, worn-out suitcase, half-hidden behind the umbrella, its worn leather creaks as the wind stirs, revealing a faded, old photograph of a seaside town."
steer_alpha_0p6_c12_tok140__pareto_best_s2_c1_71,picked,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,2,1,1,0.15885265892002734,0.4036363636363636,0.4653508771929825,0.8333333333333334,0.0,0.03508771929824561,0.6727272727272727,0.19999999999999998,0.0,0.0,0.0,1.0485236953715658,,,"The bird, now a curious and sleepy creature, pecks at the poem, its beak tracing the lines of the words, as the umbrella, now dry and fragile, begins to rust, its metal ribs slowly unraveling, like a mechanical flower, its faded ribbon unwinding like a spool of thread, as the lamppost, once a sturdy guardian, slowly sinks into the earth, its iron core exposed, and a small, antique music box, hidden in a crevice, begins to play a soft, melancholic tune."
steer_alpha_0p6_c12_tok140__pareto_best_s3_c1_72,picked,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,3,1,1,0.007902783525799347,0.21684466991522597,0.044444444444444446,0.0,0.0,0.2222222222222222,0.6023463053200722,0.19999999999999998,0.0,0.4,0.0,0.9555390089309874,,,"As the music box's melody drifts away into the night, the bird, now fully awake, lifts off from its nest, and with a flutter of its wings, it carries the leather-bound book to a nearby puddle, where the water, a mirror-like sheet of glass, reflects the stars a"
steer_alpha_0p6_c12_tok140__pareto_best_s4_c1_73,picked+top_frontier,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,4,1,1,0.22542654962721342,0.4998371388630009,0.55,1.0,0.0,0.0,0.8330618981050015,0.19999999999999998,0.0,0.0,0.0,1.1194882279942455,,,"The puddle, now a tiny, spherical mirror, reflects the stars, and the bird, with the book clutched in its beak, alights upon a nearby toadstool, where a small, leather-bound tome, identical to the one in the puddle, lies open, revealing a poem that reads: ""In the stillness of the night, where stars never twinkle."
steer_alpha_0p6_c12_tok140__pareto_best_s5_c1_74,picked,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,5,1,1,0.08211224447850884,0.3817559971528307,0.25606060606060604,0.0,1.0,0.030303030303030304,0.6362599952547179,0.19999999999999998,0.0,0.0,0.0,0.842106518198743,,,"The toadstool, now awake, slowly begins to glow with a soft, ethereal light, as if the book within it has ignited, its pages fluttering softly, releasing tiny, delicate wings, which detach and take to the air, forming a miniature, iridescent fog that swirls around the toadstool, while the bird, now perched on the lamppost, watches with interest, its beak tapping out a staccato rhythm on the metal, as the music box, now silent, its melody replaced by the soft, melancholic hum of a nearby, long-abandoned street organ, plays a slow, mournful tune."
steer_alpha_0p6_c12_tok140__pareto_best_s2_c3_75,top_frontier,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,2,3,0,0.2634052298055329,0.40153236250843427,0.8,1.0,1.0,0.0,0.6692206041807238,0.19999999999999998,0.0,0.0,0.0,0.7569316115278923,,,"The bird, sensing the morning light, pecks at the pages of the book, scattering yellowed papers and revealing a handwritten note, ""For the one who waits, a secret will be revealed."" The lamppost, once a sturdy column, now stands as a fragile, decaying pillar, its metal core exposed, as the umbrella, now a twisted, gnarled branch, grows new, green leaves."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s1_c1_76,picked+top_frontier,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,1,1,1,0.2055400161124839,0.44378891923527114,0.5648148148148149,1.0,0.0,0.07407407407407407,0.739648198725452,0.19999999999999998,0.0,0.0,0.0,-0.13149052941504347,,,"The umbrella, now a makeshift home for a small, bed of tender shoots and moss, slowly sways in the gentle morning breeze, its ribs now a framework for a tiny, intricately woven bird's nest, where a pair of bright, curious eyes stares out, regarding the commuters rushing to and fro."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s2_c1_77,picked,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,2,1,1,0.08347120697456002,0.40937641866330393,0.2410961105753777,0.0,0.9016393442622951,0.0784313725490196,0.6822940311055066,0.19999999999999998,0.0,0.0,0.0,1.0110261299918728,,,"The papers, now fluttering and drifting away, carried by a gust of wind, mingle with the rain, where a small, porcelain music box, left behind by a discarded traveler, begins to play a soft, mournful melody, its delicate ballerina twirling to an unheard waltz, as the bird, now perched on the umbrella's broken ribs, watches with unblinking eyes, its tiny, beak-like beak opening to whisper a single, indistinguishable word: ""library""."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s3_c1_78,picked,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,3,1,1,0.04824603368591205,0.22974301755196216,0.25,0.0,1.0,0.0,0.6381750487554505,0.19999999999999998,0.0,0.4,0.0,1.227078587527417,,,"The bird's whisper is lost in the rain, but a nearby, antique, brass lantern, half-hidden in a nearby trash can, stirs to life, its metal lid creaking open, revealing a small, leather-bound book that rises, as if by magic, and begins to recite a poem in a voic"
steer_alpha_0p75_c12_tok140__banded-frontier_best_s4_c1_79,picked,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,4,1,1,0.08556361212019951,0.39180377427843444,0.2611111111111111,0.0,1.0,0.05555555555555555,0.6530062904640574,0.19999999999999998,0.0,0.0,0.0,1.2343017490916817,,,"The key, now free from the earth, rolls across the wet platform, coming to rest beside the music box, where it catches the delicate ballerina's gaze, as the bird, still perched on the umbrella, watches intently, its head cocked to one side, its beak-like mouth opening to whisper a single, indistinguishable word: ""door""."
